STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,COMMODITY,Commodity,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VERSION_ID,Version ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_216,Vegetable oils,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.2009,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_04,Fish and other fishing products,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1.4192,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,USA,United States,A,Annual,CPC_04,Fish and other fishing products,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1.4248,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,17.0488,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,17.058,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_0143,Cottonseed,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0256,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_0143,Cottonseed,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0256,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.4459,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.4411,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,COL,Colombia,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_022,Raw milk,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_022,Raw milk,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_235,Sugar and molasses,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_235,Sugar and molasses,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_04,Fish and other fishing products,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,49995.6227,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EGY,Egypt,A,Annual,CPC_04,Fish and other fishing products,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,53397.432,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0143,Cottonseed,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0143,Cottonseed,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_2222T2223,Fresh dairy products,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,3768.9786,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_2222T2223,Fresh dairy products,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,3935.5192,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0112,Maize (corn),EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,837.156,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ETH,Ethiopia,A,Annual,CPC_0112,Maize (corn),EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,826.5173,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_21233,Edible fish meal,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_21233,Edible fish meal,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_EX_SH,Sheepmeat,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_EX_SH,Sheepmeat,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_EX_222122,Whey powder,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0011,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IDN,Indonesia,A,Annual,CPC_EX_222122,Whey powder,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0011,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_EX_DDG,Distiller's dry grains,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_EX_DDG,Distiller's dry grains,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,IRN,Iran,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,4.7641,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,4.8886,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_EX_BV,Beef and veal,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_EX_BV,Beef and veal,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_0112,Maize (corn),FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,90.578,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_0112,Maize (corn),FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,91.4952,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_0113,Rice,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1952.9081,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_0113,Rice,PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1967.7005,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_EX_222121,Skim milk powder,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0186,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,CPC_EX_222121,Skim milk powder,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0188,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,_T,All Commodities,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,3682.4467,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ISR,Israel,A,Annual,_T,All Commodities,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,3697.5049,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KAZ,Kazakhstan,A,Annual,CPC_21525,"Fats and oils and their fractions, of fish, other than liver oils",ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_017,Pulses (dried leguminous vegetables),IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,138.0018,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_017,Pulses (dried leguminous vegetables),IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,139.7665,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_2351,Raw cane or beet sugar,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MYS,Malaysia,A,Annual,CPC_2351,Raw cane or beet sugar,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_EX_PK,Pigmeat,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.9258,,A,Normal value,0,Units,2,Two,RW,Retail weight
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_EX_PK,Pigmeat,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.9207,,A,Normal value,0,Units,2,Two,RW,Retail weight
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_EX_SH,Sheepmeat,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,450.7047,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NGA,Nigeria,A,Annual,CPC_EX_SH,Sheepmeat,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,457.3644,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_35491,Biodiesel,PP,Producer price,XDC_HL,National currency per hectolitre,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_35491,Biodiesel,PP,Producer price,XDC_HL,National currency per hectolitre,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,DW,Dry weight
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,DW,Dry weight
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_01802,Sugar cane,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_01802,Sugar cane,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_216,Vegetable oils,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,6121.0056,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_216,Vegetable oils,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,6239.0346,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_04,Fish and other fishing products,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,222.3589,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_04,Fish and other fishing products,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,224.6304,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_FHC,Fish from capture,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,500,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_FHC,Fish from capture,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,500,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_EX_BV,Beef and veal,CI,Cow inventory,ANM,Animals,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_EX_BV,Beef and veal,CI,Cow inventory,ANM,Animals,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
